episode_id,model,start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,parameter_change_count,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
5201,nominal,76,95,0.5,0.5179999999999998,20,1,5,4.067278021624437e-06,1.1968143416996933e-05,31.08002274241333,63.22975848167968
5201,nominal,76,113,1.0,1.016,38,2,6,16.719330941753757,48.13281027032052,9.238154729914031,28.51690081019379
5201,nominal,77,96,0.5,0.5149999999999997,20,1,5,4.483326461533777e-06,1.0076226775724587e-05,29.295368117719978,66.0983373383863
5201,nominal,77,114,1.0,1.0149999999999997,38,2,6,17.889913309173256,40.36491189229019,8.459684318647005,26.84381019684437
5201,nominal,78,97,0.5,0.512,20,1,5,4.855325059332944e-06,8.192940359758962e-06,27.412982940434077,67.22806941310955
5201,nominal,78,115,1.0,1.0100000000000002,38,2,6,18.75206216758176,33.15957376821689,7.801665914754565,25.30840522299041
5201,nominal,79,98,0.5,0.5150000000000001,20,1,5,5.169758407249344e-06,5.763789072985506e-06,25.671351411987022,66.98584745002684
5201,nominal,79,116,1.0,1.0139999999999998,38,2,6,19.439826985853568,25.472774918179034,7.16134124224099,23.71573206504109
5201,nominal,80,99,0.5,0.5199999999999996,20,1,5,5.41271828664557e-06,4.133089650588363e-06,23.96036782655653,65.80707736485213
5201,nominal,81,99,0.5,0.5009999999999999,19,1,5,5.503280007843953e-06,4.13310256972049e-06,23.960367771918165,65.80707718181868
5201,nominal,82,100,0.5,0.5049999999999994,19,0,5,5.7459487552665285e-06,3.001598672711722e-06,22.298174434992294,63.930527062086966
5201,nominal,83,101,0.5,0.5049999999999999,19,1,5,0.05230995640294342,1.9376012228953507,10.039161636652269,35.328458864737854
5201,nominal,84,102,0.5,0.5089999999999999,19,1,5,0.2544315771089088,7.485962756746688,8.948884004787491,40.38064840269254
5201,nominal,85,103,0.5,0.5119999999999996,19,1,5,0.6740112444003815,16.137660950371775,7.883382008128538,40.980840278876286
5201,nominal,86,104,0.5,0.512,19,1,4,1.431067408798175,28.039105834685326,3.6686564177254306,25.55711213623063
5201,nominal,87,105,0.5,0.5130000000000003,19,1,3,2.627307090153317,42.722834812537826,0.07212584112511586,15.135743496866638
5201,nominal,88,106,0.5,0.5140000000000002,19,1,2,4.262105354431718,56.37234045664679,1.8284554856462842,9.98012057393806
5201,nominal,89,107,0.5,0.5170000000000003,19,1,1,6.224351699706183,65.40820109060951,2.4586596340120144,6.679605330410226
5201,nominal,90,108,0.5,0.5179999999999998,19,1,1,8.160802565644655,69.15894781631012,2.573073396974349,4.086202271340873
5201,nominal,91,109,0.5,0.5289999999999999,19,1,1,10.874766866988677,67.84909804800745,2.6119952089508307,0.9730101238551327
5201,nominal,92,109,0.5,0.5019999999999998,18,1,1,10.874767203968439,67.84909804905655,2.6119952669988544,0.9730099615953058
5201,nominal,93,111,0.5,0.5190000000000001,19,1,1,13.721356950284918,61.39352737859181,2.573706212703783,1.3895692078588198
5201,nominal,94,112,0.5,0.5190000000000001,19,1,1,15.227218127803976,55.7726254128817,2.506933507131359,2.473065041469898
5201,nominal,95,113,0.5,0.5219999999999994,19,1,1,16.71933547173263,48.1328102725857,2.4014641088987734,3.40224602104197
5201,nominal,96,114,0.5,0.5270000000000001,19,1,1,17.88991795671185,40.36491189365315,2.285826764505801,3.9875034018521056
5201,nominal,97,114,0.5,0.5,18,1,1,17.88991811228085,40.36491189382185,2.2858267945568014,3.987503485235443
5201,nominal,98,116,0.5,0.5249999999999995,19,1,1,19.439832100785104,25.472774918811975,2.0505003353249305,4.546561662181524
5202,nominal,3,20,0.5,0.5099999999999999,18,0,0,1.823873390094377e-06,1.7389183426530508e-08,0.0,0.0
5202,nominal,3,38,1.0,1.0019999999999998,36,2,2,4.943856399506785,12.319537451598663,6.66712631117046,256.42793042086254
5202,nominal,3,57,1.5,1.5159999999999998,55,2,6,5.626641583173637,0.002033301906124052,29.38766452328893,87.36768134395595
5202,nominal,4,21,0.5,0.5069999999999999,18,0,0,1.922410888255399e-06,1.1189982274117938e-08,0.0,0.0
5202,nominal,4,40,1.0,1.025,37,2,2,5.334004119069164,5.856528664579477,27.15830013630706,388.2875156381101
5202,nominal,4,58,1.5,1.513,55,2,6,5.626675599738633,0.0012116161781250412,27.058569758109545,83.18195739938554
5202,nominal,5,22,0.5,0.5000000000000001,18,0,0,1.4225184941096813e-06,0.0,0.0,0.0
5202,nominal,5,41,1.0,1.025,37,2,2,5.449530320647909,3.6101763467649093,38.27839239964358,347.50285829919915
5202,nominal,5,59,1.5,1.509,55,2,6,5.626696436034877,0.0007207518031293603,24.856751994926874,78.63634995871428
5202,nominal,6,24,0.5,0.5279999999999998,19,0,0,1.4501091527563403e-06,1.4210854715202004e-14,0.0,0.0
5202,nominal,6,42,1.0,1.0199999999999998,37,2,3,5.510469759307625,2.437572428316937,44.6654216912313,255.481167870099
5202,nominal,6,60,1.5,1.507,55,2,6,5.626708667958383,0.0004280768171724958,22.787574930061165,73.89918200829692
5202,nominal,7,25,0.5,0.518,19,0,0,1.2811195801987196e-06,0.0,0.0,0.0
5202,nominal,7,43,1.0,1.0130000000000001,37,2,4,5.553033482546994,1.5764262900417307,49.17550842732563,167.04024086432247
5202,nominal,7,62,1.5,1.53,56,2,6,5.626720561198113,0.00014754482239709432,18.99302329978571,64.16364187856837
5202,nominal,8,27,0.5,0.5209999999999999,20,0,0,1.1760290590245859e-06,0.0,0.0,0.0
5202,nominal,8,45,1.0,1.0179999999999998,38,2,6,5.597605934293938,0.641279054718396,52.95568221445731,42.85968358730685
5202,nominal,8,63,1.5,1.5059999999999998,56,2,6,5.626723105644487,9.233587275048194e-05,17.492905350843138,60.004718173886694
5202,nominal,9,28,0.5,0.5289999999999999,20,0,0,1.133871819547494e-06,0.0,0.0,0.0
5202,nominal,9,46,1.0,1.022,38,2,6,5.608307543976707,0.4115938968612767,53.021112020117954,2.5165270773906627
5202,nominal,9,64,1.5,1.5119999999999998,56,2,6,5.626724888497165,5.455856108937951e-05,15.939103677107362,55.49291762915066
5202,nominal,10,28,0.5,0.51,19,0,0,1.040500251292542e-06,0.0,0.0,0.0
5202,nominal,10,46,1.0,1.0030000000000001,37,2,6,5.608307637348275,0.4115938968612767,53.021112020117954,2.5165270773906627
5202,nominal,10,65,1.5,1.524,56,2,6,5.626726128426299,3.0425298433556236e-05,14.366611671305332,50.72554951870747
5202,nominal,11,29,0.5,0.516,19,1,1,0.03941489309318058,1.5766346866788865,0.0,0.0
5202,nominal,11,47,1.0,1.01,37,2,6,5.615139049265963,0.26274118234323396,52.284480150849824,28.33199837938787
5202,nominal,11,65,1.5,1.5050000000000001,55,2,6,5.626726220090745,3.0425298433556236e-05,14.366611671305332,50.72554951870747
5202,nominal,12,30,0.5,0.5150000000000001,19,1,1,0.22347516438219373,6.817046218910924,0.0,0.0
5202,nominal,12,48,1.0,1.0090000000000001,37,2,6,5.619567992816087,0.16402977945887187,50.874184703845806,52.233168954390635
5202,nominal,12,66,1.5,1.5050000000000001,55,2,6,5.62672691754301,1.7937140256663042e-05,13.060265637075643,46.655216036657905
5202,nominal,13,31,0.5,0.516,19,1,1,0.6678775811084279,15.324220759534974,0.0,0.0
5202,nominal,13,49,1.0,1.0090000000000001,37,2,6,5.622372644448092,0.10016021312544865,48.91438444886908,69.99287097102803
5202,nominal,13,67,1.5,1.5040000000000002,55,3,7,5.574412117773818,1.9375913512207035,11.989306699125812,39.66514629456526
5202,nominal,14,32,0.5,0.5129999999999999,19,1,1,1.3031350728140296,22.68776531243754,0.0,0.0
5202,nominal,14,50,1.0,1.0039999999999998,37,2,6,5.624013894852169,0.06311880839621153,46.798864942352374,81.36613710968024
5202,nominal,14,68,1.5,1.5010000000000001,55,3,7,5.355401253758828,7.821824179386738,11.017407322156352,34.71069255948914
5202,nominal,15,33,0.5,0.5110000000000001,19,1,1,2.0266445009428935,26.796643402863996,0.0,0.0
5202,nominal,15,51,1.0,1.002,37,2,6,5.625065563514795,0.0389444775888137,44.39399742587463,89.0691702089247
5202,nominal,15,69,1.5,1.5000000000000002,55,3,7,4.86493913586628,17.51651069132764,10.14398719542368,31.19357643660554
5202,nominal,16,34,0.5,0.5130000000000001,19,1,1,2.829584249850086,27.687576408976696,0.0,0.0
5202,nominal,16,52,1.0,1.0010000000000003,37,2,6,5.625699852342905,0.024390926388264234,41.96674415699461,93.35589678377917
5202,nominal,16,71,1.5,1.5260000000000002,56,3,7,2.9345974023786994,43.40276093907002,8.678825966818554,26.61890820156923
5202,nominal,17,35,0.5,0.5129999999999999,19,1,1,3.5274109750093885,25.845432714482566,0.0,0.0
5202,nominal,17,53,1.0,1.004,37,2,6,5.626125117496372,0.014168151650181926,39.105753382113456,95.36636299808727
5202,nominal,17,72,1.5,1.5310000000000001,56,3,7,1.0092895564139326,60.1658747261813,7.8939771844268485,24.526525019132357
5202,nominal,18,36,0.5,0.5130000000000001,19,1,1,4.088115337072736,22.428173545704663,0.0,0.0
5202,nominal,18,54,1.0,1.005,37,2,6,5.62635472643808,0.008827099242125769,36.63191174310626,95.14775673819534
5202,nominal,18,72,1.5,1.5060000000000002,55,3,7,1.0092895825935102,60.1658747261813,7.8939771844268485,24.526525019132357
5202,nominal,19,37,0.5,0.5190000000000001,19,1,1,4.623550164172684,16.73233739137692,0.0,0.0
5202,nominal,19,55,1.0,1.0040000000000002,37,2,6,5.626494566104839,0.005589900891891375,34.290676431010354,93.64941309004578
5202,nominal,19,73,1.5,1.5050000000000001,55,3,7,0.749616345790173,70.35623931478827,7.317797627077468,23.04718238308339
5202,nominal,20,38,0.5,0.5199999999999998,19,2,2,4.94385816314275,12.319537451598663,6.66712631117046,256.42793042086254
5202,nominal,20,56,1.0,1.0070000000000001,37,2,6,5.626588343384242,0.0033436805042867945,31.746591884850837,90.86016423964914
5202,nominal,20,74,1.5,1.5110000000000001,55,3,7,3.1560153063232974,77.62577507676644,6.65570798552506,21.3577307397135
5202,nominal,21,39,0.5,0.52,19,2,2,5.181736230129104,8.495642978647677,17.062824523388493,371.27492330923803
5202,nominal,21,57,1.0,1.006,37,2,6,5.6266434073419305,0.002033301906124052,29.38766452328893,87.36768134395595
5202,nominal,21,75,1.5,1.5120000000000002,55,3,7,5.467166664039837,79.6948771852021,6.079784189402529,19.859441480664803
5202,nominal,22,40,0.5,0.518,19,2,2,5.334006041480052,5.856528664579477,27.15830013630706,388.2875156381101
5202,nominal,22,58,1.0,1.006,37,2,6,5.626677522149521,0.0012116161781250412,27.058569758109545,83.18195739938554
5202,nominal,22,76,1.5,1.511,55,4,8,7.587923386572721,78.54933643169971,5.630163657774574,16.652613421006535
5202,nominal,23,41,0.5,0.5249999999999999,19,2,2,5.449531743166403,3.6101763467649093,38.27839239964358,347.50285829919915
5202,nominal,23,59,1.0,1.009,37,2,6,5.626697858553371,0.0007207518031293603,24.856751994926874,78.63634995871428
5202,nominal,23,77,1.5,1.521,55,4,9,10.176349069478126,74.0155155842321,5.082895016796546,15.636246513807734
5202,nominal,24,42,0.5,0.5229999999999999,19,2,3,5.51047111449634,2.437572428316937,44.6654216912313,255.481167870099
5202,nominal,24,60,1.0,1.01,37,2,6,5.626710023147098,0.0004280768171724958,22.787574930061165,73.89918200829692
5202,nominal,24,78,1.5,1.5290000000000001,55,4,10,12.54513406561894,67.93848497277128,4.573310564440703,14.559555320511947
5202,nominal,25,43,0.5,0.5190000000000001,19,2,4,5.553034749063386,1.5764262900417307,49.17550842732563,167.04024086432247
5202,nominal,25,61,1.0,1.0050000000000003,37,2,6,5.626717050550042,0.0002635424250456708,20.98209615469784,69.44149189619259
5202,nominal,25,79,1.5,1.5210000000000004,55,4,10,14.00426466222757,63.89239454370796,4.255328593504368,13.825314515653247
5202,nominal,26,44,0.5,0.5220000000000002,19,2,5,5.580292453602169,1.009542652693149,51.79847058385136,97.1467390975248
5202,nominal,26,62,1.0,1.012,37,2,6,5.626721842317693,0.00014754482239709432,18.99302329978571,64.16364187856837
5202,nominal,26,80,1.5,1.5180000000000002,55,4,10,15.256380895211022,60.31407118030272,3.979227370278882,13.147688076326006
5202,nominal,27,45,0.5,0.5229999999999999,19,2,6,5.597607072772121,0.641279054718396,52.95568221445731,42.85968358730685
5202,nominal,27,63,1.0,1.011,37,2,6,5.62672424412267,9.233587275048194e-05,17.492905350843138,60.004718173886694
5202,nominal,27,81,1.5,1.515,55,4,10,16.533911694986365,56.54817720091716,3.6938554850134455,12.407485633544297
5202,nominal,28,46,0.5,0.5230000000000001,19,2,6,5.608308594402047,0.4115938968612767,53.021112020117954,2.5165270773906627
5202,nominal,28,64,1.0,1.013,37,2,6,5.626725938922505,5.455856108937951e-05,15.939103677107362,55.49291762915066
5202,nominal,28,82,1.5,1.516,55,4,10,17.906916710527884,52.23291572700042,3.381939610553349,11.552442882711489
5202,nominal,29,47,0.5,0.5189999999999999,19,1,6,5.615139998101768,0.26274118234323396,52.284480150849824,28.33199837938787
5202,nominal,29,65,1.0,1.014,37,1,6,5.62672716892655,3.0425298433556236e-05,14.366611671305332,50.72554951870747
5202,nominal,29,83,1.5,1.5160000000000002,55,3,10,19.266177367834455,46.700564917275166,3.062971133758894,10.632287792297234
5202,nominal,30,48,0.5,0.5210000000000001,19,1,5,2.569708954069938e-06,4.780787307367973e-06,9.372814799114629,30.535282179582055
5202,nominal,30,66,1.0,1.0170000000000001,37,1,5,5.132236651661515e-06,7.433328619299573e-09,4.083879761958305,13.663526283427379
5202,nominal,30,84,1.5,1.531,55,3,9,3.706871197327158e-06,5.111297051128247e-06,30.519319788346394,11.153608392288362
5202,nominal,31,49,0.5,0.522,19,1,5,2.5903133291649283e-06,5.995979108774918e-06,9.921595405104645,19.599312078644914
5202,nominal,31,67,1.0,1.0170000000000001,37,2,6,4.943323119732668e-06,1.5786476694756857e-06,3.651012106686779,16.03213493585495
5202,nominal,31,84,1.5,1.5039999999999998,54,3,9,3.4691715633449237e-06,5.111297051128247e-06,30.519319788346394,11.153608392288362
5202,nominal,32,50,0.5,0.5189999999999999,19,1,5,2.453360366416746e-06,3.053037090694488e-06,10.2023441548517,10.798031080078403
5202,nominal,32,68,1.0,1.0160000000000002,37,2,6,4.670249836635776e-06,3.868089407887965e-06,3.1903769783334455,16.451254059181714
5202,nominal,32,85,1.5,1.5050000000000001,54,3,9,3.2917382077294584e-06,4.530373062439815e-06,30.26012484179034,8.639826613256929
5202,nominal,33,51,0.5,0.518,19,1,5,2.494541149644647e-06,3.349084607862096e-06,10.284256691002252,3.0338005671775363
5202,nominal,33,69,1.0,1.0160000000000002,37,2,6,4.448818913260766e-06,6.637700266765023e-06,2.7506512447323965,15.704490003884771
5202,nominal,33,86,1.5,1.502,54,3,9,3.218549991593654e-06,3.78943006756578e-06,29.71793016648638,21.68778598050615
5202,nominal,34,52,0.5,0.5170000000000001,19,1,5,2.4938894966908265e-06,1.6736032080189034e-06,10.205041474731917,3.046737260464795
5202,nominal,34,70,1.0,1.015,37,2,6,4.363306516097509e-06,9.435363068632796e-07,2.3742985774236747,14.475102353469534
5202,nominal,34,88,1.5,1.522,55,3,9,3.320247652002196e-06,3.2807018505764427e-06,28.049410997018317,39.303191596671994
5202,nominal,35,53,0.5,0.518,19,1,5,2.6211346266791224e-06,1.348894585362359e-06,9.94734059920249,8.590025348932429
5202,nominal,35,71,1.0,1.0130000000000001,37,2,6,4.165957534496556e-06,6.468546615678861e-06,2.024361268520282,12.960640761813405
5202,nominal,35,89,1.5,1.5199999999999998,55,3,9,3.33842954145731e-06,2.5268870750662974e-06,26.81275733549414,45.801985064247205
5202,nominal,36,54,0.5,0.5169999999999999,19,1,5,2.6661754191081855e-06,6.364919329371332e-07,9.633224577643727,12.081384052803486
5202,nominal,36,72,1.0,1.0180000000000002,37,2,6,3.702490062096331e-06,1.5922871853035758e-05,1.6689980366429213,11.105100426776415
5202,nominal,36,90,1.5,1.52,55,3,9,3.381526693661001e-06,1.877007367414674e-06,25.45819068494778,50.16913294466637
5202,nominal,37,55,0.5,0.5170000000000001,19,1,5,2.7221584559811163e-06,5.254554196199024e-07,9.268489272145855,14.58941161370386
5202,nominal,37,73,1.0,1.018,37,2,6,3.3751072123777703e-06,1.3302780999424613e-05,1.4256004890317766,9.735901815337296
5202,nominal,37,91,1.5,1.523,55,3,9,3.462405360022936e-06,1.314429561970593e-06,23.978063492136066,52.861682991680986
5202,nominal,38,56,0.5,0.5130000000000001,19,0,5,2.8086344627809012e-06,4.5030230921838665e-07,8.803870092413609,16.593540256485426
5202,nominal,38,74,1.0,1.0170000000000001,37,1,6,3.1128483897191472e-06,8.0239207633781e-06,1.1723488808202693,8.169406349445438
5202,nominal,38,92,1.5,1.518,55,2,9,3.495302970775216e-06,9.306303750678237e-07,22.51966244074604,54.01485177099
5202,nominal,39,57,0.5,0.514,19,0,4,2.9349560008995468e-06,3.5962750644102925e-07,8.319753017785771,17.75297393714022
5202,nominal,39,75,1.0,1.0200000000000002,37,1,5,11.093890629639873,79.69487733089849,0.9725658358603863,6.883637441563417
5202,nominal,39,93,1.5,1.5190000000000003,55,2,8,30.42607940075189,7.144777061772618,21.05971641253846,54.071875689706225
5202,nominal,40,58,0.5,0.514,19,0,4,2.8245367502677254e-06,2.562005647632759e-07,7.804414246066993,18.404947773120114
5202,nominal,40,76,1.0,1.019,37,2,6,13.214635226519633,78.54933651859042,4.360137997918055,125.46563700198097
5202,nominal,40,94,1.5,1.519,55,2,8,30.586723428214057,5.764065387205802,19.568954502644115,53.241494638924706
5202,nominal,41,59,0.5,0.516,19,0,4,3.066431077058951e-06,1.8148679714613536e-07,7.284361043869388,18.573321843807307
5202,nominal,41,77,1.0,1.028,37,2,7,15.802682243998413,74.01551562859594,10.939969502204557,187.99518561062558
5202,nominal,41,95,1.5,1.5190000000000001,55,2,8,30.708708359436347,4.7159090060289826,18.221016400074678,51.843771962874975
5202,nominal,42,60,0.5,0.512,19,0,4,2.445398877171101e-06,1.187333396046597e-07,6.76983919791654,18.37577414924124
5202,nominal,42,78,1.0,1.0310000000000001,37,2,8,18.169737973159226,67.93848499531721,17.338480915682492,182.81461147738975
5202,nominal,42,96,1.5,1.516,55,2,8,30.817200783222997,3.7617564851487737,16.77697039280273,49.79468774206538
5202,nominal,43,61,0.5,0.5130000000000003,19,0,3,2.3891437876955024e-06,6.331075041998702e-08,2.596929277583633,3.634079403022298
5202,nominal,43,78,1.0,1.0060000000000002,36,2,7,18.16973811150908,67.93848499531738,7.545537239396305,88.53762063335242
5202,nominal,43,97,1.5,1.5190000000000001,55,2,7,30.90128957660293,3.020411747045931,10.880777867987142,27.013750005792012
5202,nominal,44,62,0.5,0.5169999999999999,19,0,2,2.2686492684442783e-06,3.263295411670697e-08,0.6011788471324341,0.025623291161039674
5202,nominal,44,79,1.0,1.0020000000000002,36,2,6,19.626704740528922,63.89239455811237,3.350147273053155,36.774856336008526
5202,nominal,44,98,1.5,1.521,55,2,6,30.970580819301023,2.403360206712701,5.320364362916799,11.31366967662769
5202,nominal,45,63,0.5,0.5149999999999997,19,0,1,1.99391820387973e-06,2.1386739490480977e-08,0.00601533751880169,0.04843513574304836
5202,nominal,45,81,1.0,1.0189999999999997,37,2,5,22.148947957478608,56.54817720697552,0.429362132864639,3.0818093716465285
5202,nominal,45,99,1.5,1.517,55,2,5,31.016458295109043,2.0064461765532458,0.20168922180623425,0.06797407555679058
5202,nominal,46,64,0.5,0.516,19,0,0,1.7887192598209367e-06,1.4190391084412113e-08,7.447136602794263e-06,7.650326011798825e-06
5202,nominal,46,82,1.0,1.0190000000000001,37,2,4,23.514992368030665,52.2329157305418,0.7319984647911395,1.2211926165525426
5202,nominal,46,100,1.5,1.5170000000000003,55,2,4,31.059999929496577,1.6221906648787168,0.16959623508906585,0.6174856404692335
5202,nominal,47,65,0.5,0.5209999999999999,19,0,0,2.175349322897091e-06,7.905271104391431e-09,6.064264199729364e-06,4.0599678250430316e-06
5202,nominal,47,83,1.0,1.0230000000000001,37,2,4,24.865781529360703,46.70056491923963,0.6910301632189004,1.3656227619331673
5202,nominal,47,101,1.5,1.517,55,2,4,31.094155662740736,1.3214447484769283,0.1548187491319555,0.5683670111793688
5202,nominal,48,66,0.5,0.5230000000000001,19,0,0,2.4900487005652394e-06,5.86010173719842e-09,4.912125466808922e-06,2.909576544141146e-06
5202,nominal,48,84,1.0,1.037,37,2,4,26.337348951110144,37.70022146149134,0.6326290137271213,1.4600434812613798
5202,nominal,48,102,1.5,1.5180000000000002,55,2,4,31.122806145527356,1.0673620982496963,0.1407595155991241,0.5207144661609746
5202,nominal,49,67,0.5,0.5230000000000001,19,1,1,0.05231300427772112,1.9376021146094615,0.08871190186786884,3.285804944714421
5202,nominal,49,84,1.0,1.0099999999999998,36,2,4,26.337349289816103,37.700221461491395,0.6326290262172868,1.460043528468674
